Species,SpeciesID,Family,PassNonPass,Passerine_Clade1,Passerine_OscineSuboscine,Order,RedlistCategory,Threat,LogRangeSize,LogBodyMass,Diet,Foraging,Migration,MatingSystem,NestPlacement,Territoriality,Habitat,IslandDwelling,LogClutchSize,LogNightLights,LogHumanPopulationDensity,Territoriality_Ours,PigotTobias2019
Drymodes_brunneopygia,Drymodes_brunneopygia,Petroicidae,Passeriformes,,,Passeriformes,LC,0,13.72881291,3.494991261,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedGround,strong,Terrestrial,No,0,0.720843424,1.223775432,NA,1
Drymodes_superciliaris,Drymodes_superciliaris,Petroicidae,Passeriformes,,,Passeriformes,LC,0,13.00216014,3.826465117,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedGround,strong,Terrestrial,No,0.693147181,0.600462428,1.757857918,NA,1
Eopsaltria_australis,Eopsaltria_australis,Petroicidae,Passeriformes,,,Passeriformes,LC,0,13.97634883,3.003204288,Invertebrates,AerialSallying,Sedentary,Cooperative,ExposedElevated,weak,Terrestrial,No,0.916290732,0.992414117,2.646174797,NA,1
Eopsaltria_flaviventris,Eopsaltria_flaviventris,Petroicidae,Passeriformes,,,Passeriformes,LC,0,9.704414469,2.564949357,Invertebrates,AerialSallying,Sedentary,Cooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.968546928,3.0301337,NA,1
Eopsaltria_georgiana,Eopsaltria_georgiana,Petroicidae,Passeriformes,,,Passeriformes,LC,0,10.72051249,2.94811642,Invertebrates,AerialSallying,Sedentary,Cooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.177132383,2.912350665,NA,1
Eopsaltria_griseogularis,Eopsaltria_griseogularis,Petroicidae,Passeriformes,,,Passeriformes,LC,0,13.28412417,2.964241606,Invertebrates,AerialSallying,Sedentary,Cooperative,ExposedElevated,strong,Terrestrial,No,0.693147181,0.795270729,1.526056303,NA,1
Eopsaltria_pulverulenta,Eopsaltria_pulverulenta,Petroicidae,Passeriformes,,,Passeriformes,LC,0,12.96265086,2.95438931,Invertebrates,AerialSallying,PartiallyMigratory,Cooperative,ExposedElevated,weak,Coastal,No,0.916290732,0.795270729,1.808288771,NA,1
Eugerygone_rubra,Eugerygone_rubra,Petroicidae,Passeriformes,,,Passeriformes,LC,0,11.70511897,2.128231706,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.740400065,0.66021958,2.850706502,NA,1
Heteromyias_albispecularis,Heteromyias_albispecularis,Petroicidae,Passeriformes,,,Passeriformes,LC,0,11.72326418,3.591817741,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.405465108,0.642114135,2.646174797,NA,1
Melanodryas_cucullata,Melanodryas_cucullata,Petroicidae,Passeriformes,,,Passeriformes,LC,0,15.6655815,3.04927304,Invertebrates,ForagingGeneralist,Sedentary,Cooperative,ExposedElevated,strong,Terrestrial,No,0.693147181,0.720843424,1.280933845,NA,1
Melanodryas_vittata,Melanodryas_vittata,Petroicidae,Passeriformes,,,Passeriformes,LC,0,11.12800389,3.280911216,Invertebrates,AerialSallying,Sedentary,Cooperative,ExposedElevated,weak,Terrestrial,No,0.916290732,0.8532356,2.104134154,NA,1
Microeca_fascinans,Microeca_fascinans,Petroicidae,Passeriformes,,,Passeriformes,LC,0,15.48366268,2.672077541,Invertebrates,AerialSallying,Migratory,Cooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.790252997,1.568615918,NA,1
Microeca_flavigaster,Microeca_flavigaster,Petroicidae,Passeriformes,,,Passeriformes,LC,0,13.55678892,2.493205453,Invertebrates,AerialSallying,Sedentary,Cooperative,ExposedElevated,strong,Terrestrial,No,0,0.81444764,1.16315081,NA,1
Microeca_flavovirescens,Microeca_flavovirescens,Petroicidae,Passeriformes,,,Passeriformes,LC,0,13.42249567,2.708050201,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.632455532,2.066862759,NA,1
Microeca_griseoceps,Microeca_griseoceps,Petroicidae,Passeriformes,,,Passeriformes,LC,0,12.14943033,2.360854001,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.622332977,2.079441542,NA,1
Microeca_hemixantha,Microeca_hemixantha,Petroicidae,Passeriformes,,,Passeriformes,NT,0,8.059307838,2.613739522,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.740400065,0.575901449,2.208274414,NA,1
Microeca_papuana,Microeca_papuana,Petroicidae,Passeriformes,,,Passeriformes,LC,0,11.86005924,2.667228207,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.668740305,2.721295428,NA,1
Monachella_muelleriana,Monachella_muelleriana,Petroicidae,Passeriformes,,,Passeriformes,LC,0,12.94235738,3.198673118,Invertebrates,AerialSallying,Sedentary,Cooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.611690885,2.028148247,NA,1
Pachycephalopsis_hattamensis,Pachycephalopsis_hattamensis,Petroicidae,Passeriformes,,,Passeriformes,LC,0,10.89713925,3.543853682,Invertebrates,ForagingGeneralist,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.740400065,0.562341325,2.595254707,NA,1
Pachycephalopsis_poliosoma,Pachycephalopsis_poliosoma,Petroicidae,Passeriformes,,,Passeriformes,LC,0,12.12624612,3.636796374,Invertebrates,ForagingGeneralist,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0,0.66021958,2.341805806,NA,1
Peneothello_bimaculata,Peneothello_bimaculata,Petroicidae,Passeriformes,,,Passeriformes,LC,0,10.85169159,3.168424281,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.740400065,0.684866101,1.960094784,NA,1
Peneothello_cryptoleuca,Peneothello_cryptoleuca,Petroicidae,Passeriformes,,,Passeriformes,LC,0,10.7020685,2.939161922,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.740400065,0.575901449,2.850706502,NA,1
Peneothello_cyanus,Peneothello_cyanus,Petroicidae,Passeriformes,,,Passeriformes,LC,0,12.02397746,3.218075505,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0,0.651355562,2.557227311,NA,1
Peneothello_sigillatus,Peneothello_sigillatus,Petroicidae,Passeriformes,,,Passeriformes,LC,0,11.25721869,3.126760536,Invertebrates,ForagingGeneralist,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0,0.676947243,2.975529566,NA,1
Petroica_archboldi,Petroica_archboldi,Petroicidae,Passeriformes,,,Passeriformes,DD,0,7.900488399,2.503073954,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.740400065,1.044447802,3.577947893,NA,1
Petroica_australis,Petroica_australis,Petroicidae,Passeriformes,,,Passeriformes,LC,0,11.2945667,3.444576105,Invertebrates,ForagingGeneralist,PartiallyMigratory,NonCooperative,Cavity,strong,Terrestrial,No,1.098612289,0.872683969,2.054123734,NA,1
Petroica_bivittata,Petroica_bivittata,Petroicidae,Passeriformes,,,Passeriformes,LC,0,9.404277539,2.197224577,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.740400065,0.746174535,3.433987204,NA,1
Petroica_goodenovii,Petroica_goodenovii,Petroicidae,Passeriformes,,,Passeriformes,LC,0,15.69527213,2.186051277,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290732,0.727427153,1.335001067,NA,1
Petroica_macrocephala,Petroica_macrocephala,Petroicidae,Passeriformes,,,Passeriformes,LC,0,12.22413602,2.467251715,Invertebrates,AerialSallying,Sedentary,NonCooperative,Cavity,strong,Terrestrial,No,1.386294361,0.965783571,2.501435952,NA,1
Petroica_multicolor,Petroica_multicolor,Petroicidae,Passeriformes,,,Passeriformes,EN,1,10.82478772,2.430098413,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,1.252762968,0.868897833,3.490428515,NA,1
Petroica_phoenicea,Petroica_phoenicea,Petroicidae,Passeriformes,,,Passeriformes,NT,0,12.29212969,2.564949357,Invertebrates,AerialSallying,Migratory,NonCooperative,Cavity,weak,Terrestrial,No,1.252762968,1.108521796,3.194583132,NA,1
Petroica_rodinogaster,Petroica_rodinogaster,Petroicidae,Passeriformes,,,Passeriformes,LC,0,11.55003337,2.32630162,Invertebrates,AerialSallying,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.252762968,0.88375617,2.091864062,NA,1
Petroica_rosea,Petroica_rosea,Petroicidae,Passeriformes,,,Passeriformes,LC,0,11.85086734,2.104134154,Invertebrates,AerialSallying,Migratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290732,1.356906505,4.186619838,NA,1
Petroica_traversi,Petroica_traversi,Petroicidae,Passeriformes,,,Passeriformes,EN,1,1.360976553,3.157000421,Invertebrates,AerialSallying,PartiallyMigratory,NonCooperative,Cavity,strong,Terrestrial,Yes,0.693147181,0.547722558,0,NA,1
Poecilodryas_albonotata,Poecilodryas_albonotata,Petroicidae,Passeriformes,,,Passeriformes,LC,0,11.67254886,3.653252276,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.740400065,0.66021958,2.714694744,NA,1
Poecilodryas_brachyura,Poecilodryas_brachyura,Petroicidae,Passeriformes,,,Passeriformes,LC,0,11.63696356,3.222867846,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.740400065,0.676947243,2.667228207,NA,1
Poecilodryas_cerviniventris,Poecilodryas_cerviniventris,Petroicidae,Passeriformes,,,Passeriformes,LC,0,13.01726194,2.985681938,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.740400065,0.827988804,0.405465108,NA,1
Poecilodryas_hypoleuca,Poecilodryas_hypoleuca,Petroicidae,Passeriformes,,,Passeriformes,LC,0,12.94085301,2.890371758,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.740400065,0.642114135,2.014903021,NA,1
Poecilodryas_placens,Poecilodryas_placens,Petroicidae,Passeriformes,,,Passeriformes,NT,0,9.775835983,3.236715743,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.740400065,0.740082804,1.808288771,NA,1
Poecilodryas_superciliosa,Poecilodryas_superciliosa,Petroicidae,Passeriformes,,,Passeriformes,LC,0,12.59578262,2.985681938,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.757928931,0.78845736,NA,1
Tregellasia_capito,Tregellasia_capito,Petroicidae,Passeriformes,,,Passeriformes,LC,0,11.95418555,2.63188884,Invertebrates,AerialSallying,Sedentary,Cooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.206657357,3.206803244,NA,1
Tregellasia_leucops,Tregellasia_leucops,Petroicidae,Passeriformes,,,Passeriformes,LC,0,12.11758563,2.745345986,Invertebrates,AerialSallying,Sedentary,Cooperative,ExposedElevated,weak,Terrestrial,No,0.405465108,0.632455532,2.282382386,NA,1
Peucedramus_taeniatus,Peucedramus_taeniatus,Peucedramidae,Passeriformes,Passerida,Oscine,Passeriformes,LC,0,13.44856072,2.397895273,Invertebrates,ForagingGeneralist,PartiallyMigratory,NonCooperative,ExposedElevated,strong,Terrestrial,No,1.252762968,1.27948058,4.411585437,NA,1
Microligea_palustris,Microligea_palustris,Phaenicophilidae,Passeriformes,Passerida,Oscine,Passeriformes,LC,0,10.21025876,2.58021683,Invertebrates,ArborealGleaning,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.042246635,4.660604893,NA,1
Phaenicophilus_palmarum,Phaenicophilus_palmarum,Phaenicophilidae,Passeriformes,Passerida,Oscine,Passeriformes,LC,0,11.21487651,3.417726684,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290732,1.28422827,5.395444077,NA,1
Phaenicophilus_poliocephalus,Phaenicophilus_poliocephalus,Phaenicophilidae,Passeriformes,Passerida,Oscine,Passeriformes,NT,0,9.332991539,3.433987204,Invertebrates,ForagingGeneralist,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.098612289,0.992414117,5.458308103,NA,1
Xenoligea_montana,Xenoligea_montana,Phaenicophilidae,Passeriformes,Passerida,Oscine,Passeriformes,VU,1,8.782246146,3.147594623,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290732,1.033299485,3.608211551,NA,1
Neodrepanis_coruscans,Neodrepanis_coruscans,Philepittidae,Passeriformes,,,Passeriformes,LC,0,12.01585419,1.871802177,Nectar,ArborealGleaning,Sedentary,NonCooperative,Cavity,weak,Terrestrial,No,0.693147181,0.857232129,3.873282177,NA,1
Neodrepanis_hypoxantha,Neodrepanis_hypoxantha,Philepittidae,Passeriformes,,,Passeriformes,VU,1,8.620146813,1.960094784,Nectar,ArborealGleaning,Sedentary,NonCooperative,Cavity,weak,Terrestrial,No,0.693147181,0.740082804,2.970414466,NA,1
Philepitta_castanea,Philepitta_castanea,Philepittidae,Passeriformes,,,Passeriformes,LC,0,12.18352331,3.56671182,Fruit,ArborealGleaning,Sedentary,NonCooperative,Cavity,none,Terrestrial,No,1.098612289,0.857232129,3.621670704,NA,1
Philepitta_schlegeli,Philepitta_schlegeli,Philepittidae,Passeriformes,,,Passeriformes,NT,0,11.2981084,3.328626689,Fruit,ArborealGleaning,Sedentary,NonCooperative,Cavity,weak,Terrestrial,No,0.84729786,0.836660027,2.459588842,NA,1
Phylloscopus_affinis,Phylloscopus_affinis,Phylloscopidae,Passeriformes,,,Passeriformes,LC,0,14.55112299,1.940179474,Invertebrates,ArborealGleaning,Migratory,NonCooperative,Cavity,weak,Terrestrial,No,1.414732296,0.914691219,4.316153891,NA,1
Phylloscopus_amoenus,Phylloscopus_amoenus,Phylloscopidae,Passeriformes,,,Passeriformes,VU,1,3.62700405,2.354228326,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,Cavity,weak,Terrestrial,Yes,1.414732296,0.547722558,1.029619417,NA,1
Phylloscopus_armandii,Phylloscopus_armandii,Phylloscopidae,Passeriformes,,,Passeriformes,LC,0,14.80306577,2.240709689,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,Cavity,weak,Terrestrial,No,1.414732296,1.228807099,5.006627273,NA,1
